Organism	Scaffold	Start	End	Score	WP_020634191.1	WP_020634193.1	WP_020634194.1	WP_020634195.1	WP_020634196.1	WP_020634197.1	WP_020634198.1	WP_020634199.1	WP_020634200.1	WP_020634201.1	WP_020634202.1	WP_020634203.1	WP_143267610.1
GCF_026786575.1	NZ_JAKOBF010000005.1	725142	727471	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_035817995.1	NZ_JARSZS010000011.1	173990	177855	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_030817695.1	NZ_JAUSZQ010000002.1	2909040	2914467	1489.0000	0	1	0	0	1	0	0	0	0	0	0	0	0
GCF_050629745.1	NZ_JBNTPF010000003.1	281926	285791	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002199675.1	NZ_NHYG01000067.1	17465	21330	1217.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002014545.1	NZ_MUAK01000117.1	4772	8637	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_035807915.1	NZ_JARSFC010000003.1	774824	777153	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_042137985.1	NZ_CP169739.1	1283335	1287200	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000181995.1	NZ_ABLH01000006.1	149927	153792	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002557675.1	NZ_NUDX01000012.1	427	4292	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050629585.1	NZ_JBNTOX010000004.1	109805	113670	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_048054075.1	NZ_JAEVMC010000002.1	457288	461153	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050563405.1	NZ_JBNXSR010000002.1	36716	40581	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_042884995.1	NZ_JBHVSW010000002.1	732552	734887	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_009668165.1	NZ_WJYJ01000081.1	10328	14193	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000161695.1	NZ_CM000757.1	1165162	1169027	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_001591505.1	NZ_BCVA01000054.1	11138	16997	1537.0000	0	1	0	0	1	0	0	0	0	0	0	0	0
GCF_035806755.1	NZ_JARRXA010000008.1	172596	177524	1243.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_041021265.1	NZ_JBFDAN010000002.1	622964	626829	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_033841625.1	NZ_JAWXXA010000003.1	171968	175833	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_031316575.1	NZ_VKPY01000003.1	180824	183153	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_022220965.1	NZ_CP076170.1	1219545	1223410	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_046575425.1	NZ_JAWMCF010000004.1	275205	279070	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051915945.1	NZ_JBQAFR010000001.1	1747178	1751043	1224.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_029479395.1	NZ_JARPPI010000001.1	174849	178714	1257.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_033841755.1	NZ_JAWXWR010000010.1	39079	42944	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_030016495.1	NZ_JASDCA010000006.1	108278	112143	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051779725.1	NZ_JBPWGI010000013.1	73148	77951	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_051779725.1	NZ_JBPWGI010000025.1	12519	16384	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_016068395.1	NZ_LPZV01000093.1	88436	92301	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_014876665.1	NZ_JADAME010000010.1	70286	75089	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_014876665.1	NZ_JADAME010000001.1	1361764	1365629	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_020686145.1	NZ_JAJESG010000049.1	4649	8514	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_037121105.1	NZ_JBBAGT010000003.1	364289	368154	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_044764075.1	NZ_JBIWHK010000001.1	1794175	1798040	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051916185.1	NZ_JBQAGC010000008.1	12450	16315	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051916185.1	NZ_JBQAGC010000012.1	73148	77951	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_052947795.1	NZ_CM129600.1	995116	998981	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_041531155.1	NZ_JBFDUJ010000004.1	29908	33773	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_020667855.1	NZ_JAIUDN010000001.1	1216272	1220137	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_965111945.1	NZ_CBCOPM010000002.1	930362	934227	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_026787205.1	NZ_JAKRPY010000032.1	69616	71945	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_038008735.1	NZ_JBBOZS010000001.1	3235469	3237705	1159.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_052947615.1	NZ_JBRFVB010000003.1	84991	89794	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_052947615.1	NZ_CM129591.1	3390514	3394379	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050629165.1	NZ_JBNTOC010000007.1	75582	79447	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002550225.1	NZ_NVPQ01000017.1	85756	89573	1214.0000	0	0	0	0	2	1	0	0	0	0	0	0	0
GCF_002550225.1	NZ_NVPQ01000013.1	11624	15489	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050188115.1	NZ_JBNMRH010000003.1	108607	112472	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050188115.1	NZ_JBNMRH010000007.1	108903	113849	1247.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051964295.1	NZ_JBQCNI010000001.1	723734	726063	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_021654055.1	NZ_JAJJWR010000005.1	109994	113859	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002575205.1	NZ_NUHO01000046.1	3474	8420	1247.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002575205.1	NZ_NUHO01000028.1	11333	15198	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036217245.1	NZ_JARMNB010000013.1	174078	177943	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_037120765.1	NZ_JBBAHB010000001.1	480722	484587	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_046269165.1	NZ_JBKAED010000013.1	60092	62421	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002581055.1	NZ_NUSP01000011.1	476730	480595	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002555155.1	NZ_NUDB01000004.1	101924	105789	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002233635.1	NZ_LVWF01000026.1	25081	28946	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002557015.1	NZ_NUAV01000039.1	25671	29536	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_030223195.1	NZ_JAPNQK010000002.1	88073	91938	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000291335.1	NZ_JH792011.1	1123590	1127455	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_020686155.1	NZ_JAJERL010000002.1	110850	114715	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_049367435.1	NZ_JBMPXV010000002.1	2405296	2410216	1279.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050629785.1	NZ_JBNTPH010000003.1	75397	79262	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_900014375.1	NZ_FBXP01000025.1	111114	114979	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051783385.1	NZ_JBPWNB010000007.1	55112	58977	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027709265.1	NZ_JAQFMG010000011.1	45916	49781	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002025265.1	NZ_MVKB01000011.1	111360	115225	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_038005465.1	NZ_JBBOTH010000003.1	60727	64592	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_016757835.1	NZ_JADNQH010000012.1	149789	153654	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036851715.1	NZ_JAFLPB010000002.1	96570	101373	1150.0000	0	0	1	0	1	0	0	0	0	0	0	0	0
GCF_036851715.1	NZ_JAFLPB010000001.1	1303492	1307357	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_035817755.1	NZ_JARSZF010000014.1	178880	182745	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050477705.1	NZ_JBCMZU010000004.1	48593	52458	1257.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036851455.1	NZ_JAFLOR010000001.1	1300117	1303982	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036350675.1	NZ_JAZDWG010000001.1	4146506	4150371	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036350675.1	NZ_JAZDWG010000001.1	5023050	5026867	1214.0000	0	0	0	0	2	1	0	0	0	0	0	0	0
GCF_019449395.1	NZ_CP072791.1	600752	605672	1279.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036210515.1	NZ_JARLZW010000010.1	34021	37822	1605.0000	0	0	0	0	2	1	0	0	0	0	0	0	0
GCF_016757815.1	NZ_JADNQI010000014.1	5619	9484	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050468745.1	NZ_JBCNRI010000053.1	108603	112468	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000740925.2	NZ_MJAW01000022.1	471199	475064	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_017813805.1	NZ_JAGJDJ010000010.1	69776	73641	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002550475.1	NZ_NVLX01000007.1	129378	133243	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050465945.1	NZ_JBCMTE010000058.1	133429	137294	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_015854515.1	NZ_LDFH01000012.1	264147	266476	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050457925.1	NZ_JBCMKH010000026.1	176894	180759	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_056163325.1	NZ_CM149634.1	587489	592409	1279.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_025517085.1	NZ_JAOPRC010000008.1	169704	173569	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000021785.1	NC_011773.1	1272226	1276091	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051914685.1	NZ_JBQADG010000004.1	55218	59083	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000583105.1	NZ_CP006742.1	1206007	1209872	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_031317435.1	NZ_VLYF01000001.1	473195	477060	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_048054035.1	NZ_JAEVMB010000001.1	493677	497542	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_055702925.1	NZ_JBVQCM010000002.1	844123	847988	1224.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000971535.1	NZ_JSFD01000007.1	20915	24780	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051916845.1	NZ_JBQAHK010000005.1	200079	203944	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_023159405.1	NZ_CP078081.1	1236156	1240021	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_018309145.1	NZ_CP072769.1	1213926	1217791	1217.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_030291955.1	NZ_CP128107.1	1247103	1250968	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_039637115.1	NZ_CP147781.1	4300469	4304334	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002014485.1	NZ_MUAG01000003.1	115865	119730	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000160975.1	NZ_CM000719.1	1154691	1158556	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036621395.1	NZ_JAZIFW010000003.1	196704	201650	1247.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_035618255.1	NZ_JAYGBM010000001.1	3417115	3420980	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_046592865.1	NZ_JAWVPR010000002.1	754856	757185	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002525785.1	NZ_NRIX01000004.1	35915	39780	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_042755925.1	NZ_JBHZDH010000022.1	25205	28302	1160.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_025519345.1	NZ_JAOPSV010000050.1	4837	8702	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_031316815.1	NZ_VKPJ01000017.1	169866	173731	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036218545.1	NZ_JARMPR010000002.1	188393	192258	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_045370705.1	NZ_JBIQDX010000001.1	191292	193621	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002151675.1	NZ_NBNV01000019.1	4685	8550	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_001683155.1	NZ_CP012721.1	1219189	1223054	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_012395305.1	NZ_JAAVIL010000002.1	256599	260464	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027714025.1	NZ_JAQFRL010000003.1	197189	201054	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_044763865.1	NZ_JBIWHC010000001.1	198437	202302	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_001723585.1	NZ_CP016395.1	605351	610271	1279.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_049902465.1	NZ_CP094426.1	1195816	1199681	1251.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_007665505.1	NZ_VDNI01000002.1	438697	442562	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000008505.1	NC_005957.1	1243109	1246974	1234.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027710205.1	NZ_JAQFNB010000040.1	6535	10400	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050630285.1	NZ_JBNTQH010000003.1	12341	16206	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_054765635.1	NZ_BAAICE010000048.1	20483	24348	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_042719975.1	NZ_JBHXNO010000004.1	269836	272165	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_048128285.1	NZ_JBHFXI010000004.1	118110	121975	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_033842155.1	NZ_JAWXWF010000001.1	200458	204323	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000835185.1	NZ_CP009605.1	2931107	2934972	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_022663715.1	NZ_JAKUGB010000004.1	370989	374854	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_016892495.1	NZ_JAFEMR010000014.1	116740	120605	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_054458675.1	NZ_JBTLAM010000003.1	55107	58972	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_016758645.1	NZ_JADNPW010000009.1	16721	20586	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_900014365.1	NZ_FBXT01000021.1	67565	71430	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051782465.1	NZ_JBPWLG010000012.1	36044	39909	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_052646695.1	NZ_JBQXOT010000002.1	562201	566066	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036600835.1	NZ_JAVLSS010000002.1	1507142	1512062	1279.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_046221345.1	NZ_JBJYFE010000003.1	443525	447390	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_001273065.1	NZ_LFYJ01000006.1	290135	294000	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036210925.1	NZ_JARMAR010000007.1	219692	223557	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_022221305.1	NZ_CP076219.1	1205511	1209376	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_033841815.1	NZ_JAWXWQ010000002.1	234269	238134	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050456245.1	NZ_JBCMHD010000016.1	111969	115834	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_928869835.1	NZ_CAKMXZ010000001.1	1219645	1223510	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_012275165.1	NZ_CP051011.1	605251	610171	1279.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050469265.1	NZ_JBCNRW010000010.1	181723	184052	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050457825.1	NZ_JBCMKC010000001.1	195517	199382	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_056033965.1	NZ_CM148503.1	1219851	1223716	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_021655255.1	NZ_AP022975.1	1257633	1261498	1217.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_015071175.1	NZ_VOVE01000023.1	64117	67982	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_017814115.1	NZ_JAGJCK010000029.1	57829	61694	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_035809615.1	NZ_JARSIV010000053.1	40061	45920	1537.0000	0	1	0	0	1	0	0	0	0	0	0	0	0
GCF_000022865.1	NC_012659.1	1219145	1223010	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_025518285.1	NZ_JAOPRJ010000009.1	4675	8540	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_041955115.1	NZ_JAVAXQ010000003.1	112074	115939	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000633475.1	NZ_AYMH01000030.1	55978	59834	1224.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002572465.1	NZ_NVJY01000032.1	4689	10725	1193.0000	0	0	0	0	1	0	0	1	0	0	0	0	0
GCF_051783285.1	NZ_JBPWMW010000008.1	115137	119002	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036209545.1	NZ_JARLXX010000036.1	171412	175277	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_040459815.1	NZ_JARVHK010000001.1	2669154	2673019	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000291315.1	NZ_JH791991.1	4183407	4187272	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002909205.1	NZ_MKZP01000002.1	39923	43788	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050280325.1	NZ_JBNNVB010000001.1	106364	108802	1284.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_947498265.1	NZ_CANMJM010000012.1	29452	33257	1302.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_042794835.1	NZ_JBHTTD010000023.1	11098	14963	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050627255.1	NZ_JBNTKM010000009.1	110921	114786	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_045370745.1	NZ_JBIQDU010000001.1	191292	193621	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_035064485.1	NZ_JAIQVH010000026.1	26829	29267	1284.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050475485.1	NZ_JBCMWO010000046.1	56224	60089	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051965155.1	NZ_JBQCML010000001.1	274501	278366	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027712045.1	NZ_JAQFPI010000004.1	75584	79449	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_052116885.1	NZ_JBQKKF010000004.1	274052	277917	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050470245.1	NZ_JBCNSW010000004.1	373444	377309	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_025518565.1	NZ_JAOPSW010000034.1	4757	8622	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050627355.1	NZ_JBNTKR010000002.1	110568	114433	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002582335.1	NZ_NUTJ01000035.1	84901	88766	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_018741605.1	NZ_CP036102.1	1252828	1256693	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_007363175.1	NZ_CP034686.1	1176602	1180467	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050477755.1	NZ_JBCMZW010000001.1	48669	52534	1257.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_030704245.1	NZ_CP131924.1	1249968	1253833	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_027710725.1	NZ_JAQFNQ010000019.1	75584	79449	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051782285.1	NZ_JBPWKY010000009.1	115347	119212	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_025517745.1	NZ_JAOPSD010000017.1	87776	91641	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_026626395.1	NZ_JAPNOH010000001.1	225299	227628	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000512835.2	NZ_CP001970.2	1219297	1223162	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002555265.1	NZ_NUDD01000011.1	108366	112231	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050482745.1	NZ_JBCNIL010000012.1	443384	447249	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_054765615.1	NZ_BAAICF010000011.1	167	4032	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_030166975.1	NZ_CP126515.1	1202362	1206227	1217.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_014712215.1	NZ_JACXSM010000155.1	15488	19353	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_036851675.1	NZ_JAFLPA010000001.1	1310537	1314402	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_900176895.1	NZ_FWZF01000061.1	200481	204346	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_038007625.1	NZ_JBBOXM010000001.1	3681632	3685458	1302.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050524305.1	NZ_JBNGVC010000001.1	1138532	1142397	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000783075.1	NZ_JSZW01000041.1	443024	446889	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002976445.1	NZ_PCOH01000007.1	108823	112688	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_023716825.1	NZ_CP097374.1	1641808	1644137	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_017814215.1	NZ_JAGJCN010000011.1	65651	69516	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_018741645.1	NZ_CP036117.1	1282012	1285877	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_035666115.1	NZ_CP142003.1	1269675	1273540	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002998955.1	NZ_PVRQ01000001.1	1195035	1198900	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_025685435.1	NZ_JAOPRG010000003.1	89712	93577	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_900166625.1	NZ_LT800499.1	1180623	1185743	1455.0000	0	1	0	0	1	0	0	0	0	0	0	0	0
GCF_000986915.1	NZ_LAKZ01000016.1	459979	463844	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_000800825.1	NZ_CP010075.1	1616719	1619048	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051782265.1	NZ_JBPWKX010000009.1	55111	58976	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_001015005.1	NZ_BBWX01000028.1	16815	20680	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_029069095.1	NZ_JAMWSJ010000004.1	358712	362577	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_035618375.1	NZ_JAYGBQ010000004.1	19568	23433	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050629245.1	NZ_JBNTOF010000009.1	9971	13836	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_001938665.1	NZ_CP015607.1	3150247	3152576	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_051964195.1	NZ_JBQCNL010000003.1	266568	268897	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_012273375.1	NZ_CP050973.1	2332390	2336255	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_050464785.1	NZ_JBCMSE010000037.1	6882	10747	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_900011745.1	NZ_FBXU01000029.1	67555	71420	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_053345195.1	NZ_JBKEZR010000019.1	5988	9853	1201.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_002571795.1	NZ_NVJH01000002.1	78294	82159	1222.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
GCF_977010535.1	NZ_CDRNAB010000004.1	1101743	1104072	1187.0000	0	0	0	0	1	1	0	0	0	0	0	0	0
